Epochs: 150
------------------------------------------------------------------------
Ep 42 | train_loss 0.9693, acc 0.7265 (55.8s) | val_loss 3.0494, acc 0.3373 (14.1s) | lr 4.361e-04 | updates 672/2400
Ep 43 | train_loss 0.9450, acc 0.7412 (55.9s) | val_loss 3.1202, acc 0.3206 (14.2s) | lr 4.321e-04 | updates 688/2400
Ep 44 | train_loss 0.9609, acc 0.7275 (55.8s) | val_loss 3.0288, acc 0.3412 (14.0s) | lr 4.280e-04 | updates 704/2400
Ep 45 | train_loss 0.8730, acc 0.7676 (55.9s) | val_loss 3.0304, acc 0.3353 (13.3s) | lr 4.240e-04 | updates 720/2400
Ep 46 | train_loss 0.8154, acc 0.7843 (55.8s) | val_loss 3.0368, acc 0.3549 (14.0s) | lr 4.199e-04 | updates 736/2400
Ep 47 | train_loss 0.8474, acc 0.7745 (55.8s) | val_loss 3.0573, acc 0.3422 (13.1s) | lr 4.159e-04 | updates 752/2400
Ep 48 | train_loss 0.8557, acc 0.7784 (55.8s) | val_loss 3.1392, acc 0.3196 (13.7s) | lr 4.119e-04 | updates 768/2400
Ep 49 | train_loss 0.7489, acc 0.7912 (55.9s) | val_loss 3.0982, acc 0.3402 (13.8s) | lr 4.078e-04 | updates 784/2400
Ep 50 | train_loss 0.7064, acc 0.8069 (55.8s) | val_loss 3.0942, acc 0.3471 (13.6s) | lr 4.038e-04 | updates 800/2400
Ep 51 | train_loss 0.7654, acc 0.8088 (55.8s) | val_loss 3.1548, acc 0.3461 (14.1s) | lr 3.997e-04 | updates 816/2400
Ep 52 | train_loss 0.7421, acc 0.8098 (55.8s) | val_loss 3.2103, acc 0.3343 (13.7s) | lr 3.957e-04 | updates 832/2400
Ep 53 | train_loss 0.6727, acc 0.8216 (55.8s) | val_loss 3.1781, acc 0.3578 (12.2s) | lr 3.917e-04 | updates 848/2400
Ep 54 | train_loss 0.6789, acc 0.8147 (55.8s) | val_loss 3.1908, acc 0.3353 (13.7s) | lr 3.876e-04 | updates 864/2400
Ep 55 | train_loss 0.6972, acc 0.8088 (55.8s) | val_loss 3.2413, acc 0.3392 (13.9s) | lr 3.836e-04 | updates 880/2400
Ep 56 | train_loss 0.6641, acc 0.8245 (55.8s) | val_loss 3.2076, acc 0.3549 (13.5s) | lr 3.795e-04 | updates 896/2400
Ep 57 | train_loss 0.6588, acc 0.8147 (55.8s) | val_loss 3.2812, acc 0.3304 (14.0s) | lr 3.755e-04 | updates 912/2400
Ep 58 | train_loss 0.7160, acc 0.8078 (55.8s) | val_loss 3.1543, acc 0.3627 (13.7s) | lr 3.715e-04 | updates 928/2400
Ep 59 | train_loss 0.6577, acc 0.8265 (55.8s) | val_loss 3.2396, acc 0.3569 (13.5s) | lr 3.674e-04 | updates 944/2400
Ep 60 | train_loss 0.6176, acc 0.8265 (55.8s) | val_loss 3.2285, acc 0.3382 (13.6s) | lr 3.634e-04 | updates 960/2400
Ep 61 | train_loss 0.6332, acc 0.8304 (55.8s) | val_loss 3.1747, acc 0.3569 (14.2s) | lr 3.593e-04 | updates 976/2400
Ep 62 | train_loss 0.6220, acc 0.8382 (55.8s) | val_loss 3.2442, acc 0.3510 (14.1s) | lr 3.553e-04 | updates 992/2400
Ep 63 | train_loss 0.5911, acc 0.8304 (55.8s) | val_loss 3.2725, acc 0.3549 (13.9s) | lr 3.513e-04 | updates 1008/2400
Ep 64 | train_loss 0.5592, acc 0.8451 (55.8s) | val_loss 3.2398, acc 0.3500 (14.0s) | lr 3.472e-04 | updates 1024/2400
Ep 65 | train_loss 0.5913, acc 0.8500 (55.9s) | val_loss 3.2322, acc 0.3520 (13.7s) | lr 3.432e-04 | updates 1040/2400
Ep 66 | train_loss 0.5041, acc 0.8578 (55.8s) | val_loss 3.3041, acc 0.3510 (13.8s) | lr 3.391e-04 | updates 1056/2400
Ep 67 | train_loss 0.5834, acc 0.8382 (55.8s) | val_loss 3.3188, acc 0.3637 (14.0s) | lr 3.351e-04 | updates 1072/2400
Ep 68 | train_loss 0.5663, acc 0.8578 (55.8s) | val_loss 3.3351, acc 0.3676 (14.1s) | lr 3.311e-04 | updates 1088/2400
