Epochs: 1
------------------------------------------------------------------------
Ep  1 | train_loss 3.6580, acc 0.0451 (167.9s) | val_loss 3.5319, acc 0.0559 (24.4s) | lr -5.263e-06 | updates 115/115
------------------------------------------------------------------------
Log saved to: /mnt/drive7/projects/my_project/RACE_Attention/trial_hyper_lsh_K2_L5_M1_VIT.txt
Epochs: 1
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Ep 24 | train_loss 3.0225, acc 0.2029 (46.8s) | val_loss 3.2631, acc 0.1686 (7.2s) | lr 5.090e-04 | updates 768/4800
Ep 25 | train_loss 3.0249, acc 0.1961 (46.8s) | val_loss 3.2465, acc 0.1892 (7.2s) | lr 5.049e-04 | updates 800/4800
Ep 26 | train_loss 2.9576, acc 0.2265 (46.8s) | val_loss 3.2307, acc 0.1912 (7.2s) | lr 5.009e-04 | updates 832/4800
Ep 27 | train_loss 2.9272, acc 0.2127 (46.8s) | val_loss 3.2088, acc 0.1990 (7.3s) | lr 4.968e-04 | updates 864/4800
Ep 28 | train_loss 2.9114, acc 0.2216 (46.8s) | val_loss 3.2384, acc 0.1951 (7.2s) | lr 4.928e-04 | updates 896/4800
Ep 29 | train_loss 2.8469, acc 0.2255 (46.8s) | val_loss 3.2252, acc 0.1941 (7.2s) | lr 4.888e-04 | updates 928/4800
Ep 30 | train_loss 2.8663, acc 0.2294 (46.8s) | val_loss 3.1764, acc 0.2078 (7.2s) | lr 4.847e-04 | updates 960/4800
Ep 31 | train_loss 2.8355, acc 0.2235 (46.8s) | val_loss 3.2169, acc 0.2069 (7.2s) | lr 4.807e-04 | updates 992/4800
Ep 32 | train_loss 2.7940, acc 0.2363 (46.9s) | val_loss 3.1753, acc 0.2186 (7.1s) | lr 4.766e-04 | updates 1024/4800
Ep 33 | train_loss 2.7209, acc 0.2539 (46.8s) | val_loss 3.1716, acc 0.2275 (7.2s) | lr 4.726e-04 | updates 1056/4800
Ep 34 | train_loss 2.7717, acc 0.2382 (46.8s) | val_loss 3.1151, acc 0.2275 (7.1s) | lr 4.686e-04 | updates 1088/4800
Ep 35 | train_loss 2.7148, acc 0.2520 (46.8s) | val_loss 3.1546, acc 0.2098 (7.3s) | lr 4.645e-04 | updates 1120/4800
Ep 36 | train_loss 2.7187, acc 0.2686 (46.8s) | val_loss 3.1374, acc 0.2353 (7.2s) | lr 4.605e-04 | updates 1152/4800
Ep 37 | train_loss 2.7052, acc 0.2676 (46.8s) | val_loss 3.1534, acc 0.2353 (7.2s) | lr 4.564e-04 | updates 1184/4800
Ep 38 | train_loss 2.6909, acc 0.2549 (46.8s) | val_loss 3.2365, acc 0.2186 (7.2s) | lr 4.524e-04 | updates 1216/4800
Ep 39 | train_loss 2.6484, acc 0.2696 (46.9s) | val_loss 3.1503, acc 0.2431 (7.3s) | lr 4.484e-04 | updates 1248/4800
Ep 40 | train_loss 2.6656, acc 0.2725 (46.8s) | val_loss 3.1477, acc 0.2137 (7.2s) | lr 4.443e-04 | updates 1280/4800
Ep 41 | train_loss 2.6519, acc 0.2676 (46.8s) | val_loss 3.1496, acc 0.2245 (7.3s) | lr 4.403e-04 | updates 1312/4800
Ep 42 | train_loss 2.7001, acc 0.2627 (46.9s) | val_loss 3.0948, acc 0.2382 (7.4s) | lr 4.362e-04 | updates 1344/4800
Ep 43 | train_loss 2.5900, acc 0.2863 (46.8s) | val_loss 3.0910, acc 0.2520 (7.1s) | lr 4.322e-04 | updates 1376/4800
Ep 44 | train_loss 2.5376, acc 0.3000 (46.8s) | val_loss 3.0876, acc 0.2382 (7.1s) | lr 4.282e-04 | updates 1408/4800
Ep 45 | train_loss 2.4553, acc 0.3059 (46.9s) | val_loss 3.0528, acc 0.2490 (7.3s) | lr 4.241e-04 | updates 1440/4800
Ep 46 | train_loss 2.4096, acc 0.3441 (46.8s) | val_loss 3.0477, acc 0.2539 (7.2s) | lr 4.201e-04 | updates 1472/4800
Ep 47 | train_loss 2.3990, acc 0.3196 (46.8s) | val_loss 3.0252, acc 0.2686 (7.3s) | lr 4.160e-04 | updates 1504/4800
Ep 48 | train_loss 2.4027, acc 0.3206 (46.8s) | val_loss 3.1181, acc 0.2510 (7.3s) | lr 4.120e-04 | updates 1536/4800
Ep 49 | train_loss 2.3923, acc 0.3451 (46.8s) | val_loss 3.2321, acc 0.2206 (7.2s) | lr 4.080e-04 | updates 1568/4800
Ep 50 | train_loss 2.4244, acc 0.3147 (46.8s) | val_loss 3.0619, acc 0.2755 (7.2s) | lr 4.039e-04 | updates 1600/4800
Ep 51 | train_loss 2.3177, acc 0.3480 (46.8s) | val_loss 3.0685, acc 0.2549 (7.2s) | lr 3.999e-04 | updates 1632/4800
Ep 52 | train_loss 2.3668, acc 0.3343 (46.8s) | val_loss 3.1446, acc 0.2363 (7.2s) | lr 3.958e-04 | updates 1664/4800
Ep 53 | train_loss 2.3758, acc 0.3412 (46.8s) | val_loss 3.1049, acc 0.2402 (7.3s) | lr 3.918e-04 | updates 1696/4800
Ep 54 | train_loss 2.3621, acc 0.3373 (46.9s) | val_loss 3.1267, acc 0.2382 (7.2s) | lr 3.878e-04 | updates 1728/4800
Ep 55 | train_loss 2.3637, acc 0.3206 (46.8s) | val_loss 3.0442, acc 0.2755 (7.2s) | lr 3.837e-04 | updates 1760/4800
Ep 56 | train_loss 2.3240, acc 0.3314 (46.8s) | val_loss 3.0789, acc 0.2578 (7.2s) | lr 3.797e-04 | updates 1792/4800
Ep 57 | train_loss 2.4642, acc 0.3157 (46.8s) | val_loss 3.2882, acc 0.2118 (7.2s) | lr 3.756e-04 | updates 1824/4800
Ep 58 | train_loss 2.4753, acc 0.3176 (46.8s) | val_loss 3.1493, acc 0.2431 (7.2s) | lr 3.716e-04 | updates 1856/4800
Ep 59 | train_loss 2.2728, acc 0.3608 (46.9s) | val_loss 3.0391, acc 0.2814 (7.2s) | lr 3.676e-04 | updates 1888/4800
Ep 60 | train_loss 2.2342, acc 0.3510 (46.8s) | val_loss 3.0910, acc 0.2755 (7.2s) | lr 3.635e-04 | updates 1920/4800
Ep 61 | train_loss 2.2182, acc 0.3706 (46.8s) | val_loss 3.1425, acc 0.2510 (7.2s) | lr 3.595e-04 | updates 1952/4800
Ep 62 | train_loss 2.2096, acc 0.3833 (46.8s) | val_loss 3.0549, acc 0.2706 (7.2s) | lr 3.554e-04 | updates 1984/4800
Ep 63 | train_loss 2.2370, acc 0.3814 (46.8s) | val_loss 3.0815, acc 0.2716 (7.3s) | lr 3.514e-04 | updates 2016/4800
Ep 64 | train_loss 2.1804, acc 0.3843 (46.8s) | val_loss 3.1273, acc 0.2490 (7.3s) | lr 3.473e-04 | updates 2048/4800
Ep 65 | train_loss 2.2605, acc 0.3569 (46.8s) | val_loss 3.2057, acc 0.2363 (7.3s) | lr 3.433e-04 | updates 2080/4800
Ep 66 | train_loss 2.3134, acc 0.3392 (46.9s) | val_loss 3.1264, acc 0.2382 (7.2s) | lr 3.393e-04 | updates 2112/4800
Ep 67 | train_loss 2.1591, acc 0.3686 (46.8s) | val_loss 3.0443, acc 0.2735 (7.2s) | lr 3.352e-04 | updates 2144/4800
Ep 68 | train_loss 2.0670, acc 0.4235 (46.8s) | val_loss 3.0761, acc 0.2608 (7.2s) | lr 3.312e-04 | updates 2176/4800
Ep 69 | train_loss 2.0960, acc 0.3931 (46.8s) | val_loss 3.0626, acc 0.2745 (7.1s) | lr 3.271e-04 | updates 2208/4800
Ep 70 | train_loss 2.0319, acc 0.4265 (46.8s) | val_loss 2.9783, acc 0.2696 (7.3s) | lr 3.231e-04 | updates 2240/4800
Ep 71 | train_loss 2.0312, acc 0.4206 (46.8s) | val_loss 2.9774, acc 0.2824 (7.3s) | lr 3.191e-04 | updates 2272/4800
Ep 72 | train_loss 2.0761, acc 0.4147 (46.8s) | val_loss 3.0570, acc 0.2922 (7.2s) | lr 3.150e-04 | updates 2304/4800
Ep 73 | train_loss 1.9750, acc 0.4245 (46.8s) | val_loss 3.1738, acc 0.2598 (7.3s) | lr 3.110e-04 | updates 2336/4800
Ep 74 | train_loss 1.9921, acc 0.4235 (46.8s) | val_loss 2.9271, acc 0.3059 (7.2s) | lr 3.069e-04 | updates 2368/4800
Ep 75 | train_loss 1.9612, acc 0.4324 (46.8s) | val_loss 2.9980, acc 0.3010 (7.2s) | lr 3.029e-04 | updates 2400/4800
Ep 76 | train_loss 1.9284, acc 0.4510 (46.8s) | val_loss 3.0431, acc 0.2971 (7.2s) | lr 2.989e-04 | updates 2432/4800
Ep 77 | train_loss 1.8960, acc 0.4431 (46.8s) | val_loss 3.0370, acc 0.2765 (7.3s) | lr 2.948e-04 | updates 2464/4800
Ep 78 | train_loss 1.9292, acc 0.4392 (46.8s) | val_loss 2.9880, acc 0.3098 (7.2s) | lr 2.908e-04 | updates 2496/4800
Ep 79 | train_loss 1.8389, acc 0.4598 (46.8s) | val_loss 3.0514, acc 0.2745 (7.2s) | lr 2.867e-04 | updates 2528/4800
Ep 80 | train_loss 1.8709, acc 0.4637 (46.8s) | val_loss 3.0209, acc 0.2912 (7.3s) | lr 2.827e-04 | updates 2560/4800
Ep 81 | train_loss 1.9015, acc 0.4627 (46.8s) | val_loss 3.0616, acc 0.2941 (7.3s) | lr 2.787e-04 | updates 2592/4800
Ep 82 | train_loss 1.9246, acc 0.4422 (46.9s) | val_loss 3.0107, acc 0.3029 (7.3s) | lr 2.746e-04 | updates 2624/4800
Ep 83 | train_loss 1.8654, acc 0.4765 (46.9s) | val_loss 3.0443, acc 0.3000 (7.2s) | lr 2.706e-04 | updates 2656/4800
Ep 84 | train_loss 1.8298, acc 0.4716 (46.8s) | val_loss 3.0320, acc 0.3108 (7.2s) | lr 2.665e-04 | updates 2688/4800
Ep 85 | train_loss 1.7295, acc 0.4931 (46.8s) | val_loss 3.0431, acc 0.2990 (7.1s) | lr 2.625e-04 | updates 2720/4800
Ep 86 | train_loss 1.7991, acc 0.4637 (46.8s) | val_loss 2.9772, acc 0.3118 (7.1s) | lr 2.585e-04 | updates 2752/4800
Ep 87 | train_loss 1.7293, acc 0.5020 (46.8s) | val_loss 3.0122, acc 0.3049 (7.2s) | lr 2.544e-04 | updates 2784/4800
Ep 88 | train_loss 1.6937, acc 0.5167 (46.8s) | val_loss 3.0070, acc 0.3265 (7.2s) | lr 2.504e-04 | updates 2816/4800
Ep 89 | train_loss 1.6536, acc 0.5176 (46.8s) | val_loss 2.9770, acc 0.3137 (7.2s) | lr 2.463e-04 | updates 2848/4800
Ep 90 | train_loss 1.7121, acc 0.4902 (46.9s) | val_loss 2.9957, acc 0.3078 (7.2s) | lr 2.423e-04 | updates 2880/4800
Ep 91 | train_loss 1.6582, acc 0.5431 (46.8s) | val_loss 2.9231, acc 0.3363 (7.2s) | lr 2.383e-04 | updates 2912/4800
Ep 92 | train_loss 1.6127, acc 0.5363 (46.8s) | val_loss 3.0287, acc 0.3196 (7.3s) | lr 2.342e-04 | updates 2944/4800
Ep 93 | train_loss 1.6567, acc 0.5127 (46.8s) | val_loss 3.0691, acc 0.3059 (7.1s) | lr 2.302e-04 | updates 2976/4800
Ep 94 | train_loss 1.6170, acc 0.5216 (46.8s) | val_loss 2.9799, acc 0.3225 (7.2s) | lr 2.261e-04 | updates 3008/4800
Ep 95 | train_loss 1.6126, acc 0.5324 (46.8s) | val_loss 2.9961, acc 0.3225 (7.3s) | lr 2.221e-04 | updates 3040/4800
Ep 96 | train_loss 1.5744, acc 0.5588 (46.8s) | val_loss 2.9974, acc 0.3039 (7.2s) | lr 2.181e-04 | updates 3072/4800
Ep 97 | train_loss 1.5905, acc 0.5382 (46.8s) | val_loss 2.9880, acc 0.3176 (7.2s) | lr 2.140e-04 | updates 3104/4800
Ep 98 | train_loss 1.5757, acc 0.5373 (46.8s) | val_loss 3.0293, acc 0.3284 (7.3s) | lr 2.100e-04 | updates 3136/4800
Ep 99 | train_loss 1.5528, acc 0.5618 (46.8s) | val_loss 3.0053, acc 0.3000 (7.2s) | lr 2.059e-04 | updates 3168/4800
Ep100 | train_loss 1.5299, acc 0.5686 (46.8s) | val_loss 2.9746, acc 0.3118 (7.2s) | lr 2.019e-04 | updates 3200/4800
Ep101 | train_loss 1.5079, acc 0.5667 (46.8s) | val_loss 3.0937, acc 0.3029 (7.2s) | lr 1.979e-04 | updates 3232/4800
Ep102 | train_loss 1.5153, acc 0.5539 (46.8s) | val_loss 2.9896, acc 0.3343 (7.2s) | lr 1.938e-04 | updates 3264/4800
Ep103 | train_loss 1.4807, acc 0.5843 (46.8s) | val_loss 2.9629, acc 0.3069 (7.2s) | lr 1.898e-04 | updates 3296/4800
Ep104 | train_loss 1.4897, acc 0.5725 (46.8s) | val_loss 3.0115, acc 0.3343 (7.3s) | lr 1.857e-04 | updates 3328/4800
Ep105 | train_loss 1.4107, acc 0.5804 (46.8s) | val_loss 3.0653, acc 0.3333 (7.2s) | lr 1.817e-04 | updates 3360/4800
Ep106 | train_loss 1.4265, acc 0.5814 (46.8s) | val_loss 3.0213, acc 0.3461 (7.2s) | lr 1.777e-04 | updates 3392/4800
Ep107 | train_loss 1.4716, acc 0.5882 (46.8s) | val_loss 3.0574, acc 0.3147 (7.3s) | lr 1.736e-04 | updates 3424/4800
Ep108 | train_loss 1.4035, acc 0.6049 (46.8s) | val_loss 3.0583, acc 0.3284 (7.2s) | lr 1.696e-04 | updates 3456/4800
Ep109 | train_loss 1.4183, acc 0.6020 (46.8s) | val_loss 3.0701, acc 0.3186 (7.3s) | lr 1.655e-04 | updates 3488/4800
Ep110 | train_loss 1.3552, acc 0.6049 (46.8s) | val_loss 2.9728, acc 0.3402 (7.2s) | lr 1.615e-04 | updates 3520/4800
Ep111 | train_loss 1.3906, acc 0.6127 (46.8s) | val_loss 3.0383, acc 0.3294 (7.2s) | lr 1.574e-04 | updates 3552/4800
Ep112 | train_loss 1.3309, acc 0.6225 (46.8s) | val_loss 2.9906, acc 0.3471 (7.2s) | lr 1.534e-04 | updates 3584/4800
Ep113 | train_loss 1.3116, acc 0.6314 (46.9s) | val_loss 3.0700, acc 0.3412 (7.2s) | lr 1.494e-04 | updates 3616/4800
Ep114 | train_loss 1.2637, acc 0.6186 (46.8s) | val_loss 3.0078, acc 0.3490 (7.3s) | lr 1.453e-04 | updates 3648/4800
Ep115 | train_loss 1.3264, acc 0.6245 (46.8s) | val_loss 3.0690, acc 0.3500 (7.2s) | lr 1.413e-04 | updates 3680/4800
Ep116 | train_loss 1.2310, acc 0.6549 (46.9s) | val_loss 3.0790, acc 0.3314 (7.2s) | lr 1.372e-04 | updates 3712/4800
Ep117 | train_loss 1.2408, acc 0.6549 (46.9s) | val_loss 3.0825, acc 0.3275 (7.2s) | lr 1.332e-04 | updates 3744/4800
Ep118 | train_loss 1.2196, acc 0.6412 (46.8s) | val_loss 3.1137, acc 0.3402 (7.2s) | lr 1.292e-04 | updates 3776/4800
Ep119 | train_loss 1.2335, acc 0.6676 (46.8s) | val_loss 3.0528, acc 0.3461 (7.3s) | lr 1.251e-04 | updates 3808/4800
Ep120 | train_loss 1.2293, acc 0.6667 (46.8s) | val_loss 3.0477, acc 0.3314 (7.3s) | lr 1.211e-04 | updates 3840/4800
Ep121 | train_loss 1.2147, acc 0.6490 (46.8s) | val_loss 3.0380, acc 0.3441 (7.1s) | lr 1.170e-04 | updates 3872/4800
Ep122 | train_loss 1.2140, acc 0.6431 (46.8s) | val_loss 3.0117, acc 0.3314 (7.2s) | lr 1.130e-04 | updates 3904/4800
Ep123 | train_loss 1.1248, acc 0.6843 (46.8s) | val_loss 3.0882, acc 0.3363 (7.3s) | lr 1.090e-04 | updates 3936/4800
Ep124 | train_loss 1.1590, acc 0.6814 (46.8s) | val_loss 3.1094, acc 0.3441 (7.1s) | lr 1.049e-04 | updates 3968/4800
Ep125 | train_loss 1.1372, acc 0.6784 (46.8s) | val_loss 3.0497, acc 0.3451 (7.2s) | lr 1.009e-04 | updates 4000/4800
Ep126 | train_loss 1.0563, acc 0.7147 (46.8s) | val_loss 3.0508, acc 0.3490 (7.2s) | lr 9.684e-05 | updates 4032/4800
Ep127 | train_loss 1.1296, acc 0.6784 (46.8s) | val_loss 3.0733, acc 0.3539 (7.3s) | lr 9.280e-05 | updates 4064/4800
Ep128 | train_loss 1.1165, acc 0.6882 (46.8s) | val_loss 3.0354, acc 0.3451 (7.3s) | lr 8.876e-05 | updates 4096/4800
Ep129 | train_loss 1.1162, acc 0.6980 (46.9s) | val_loss 3.0244, acc 0.3667 (7.2s) | lr 8.472e-05 | updates 4128/4800
Ep130 | train_loss 1.1043, acc 0.6873 (46.8s) | val_loss 3.0151, acc 0.3667 (7.2s) | lr 8.068e-05 | updates 4160/4800
Ep131 | train_loss 1.0467, acc 0.7157 (46.8s) | val_loss 3.0396, acc 0.3696 (7.2s) | lr 7.664e-05 | updates 4192/4800
Ep132 | train_loss 1.0663, acc 0.7029 (46.8s) | val_loss 3.0438, acc 0.3520 (7.1s) | lr 7.260e-05 | updates 4224/4800
Ep133 | train_loss 1.0332, acc 0.7245 (46.8s) | val_loss 3.0416, acc 0.3588 (7.3s) | lr 6.856e-05 | updates 4256/4800
Ep134 | train_loss 1.0718, acc 0.7078 (46.8s) | val_loss 3.0256, acc 0.3608 (7.3s) | lr 6.452e-05 | updates 4288/4800
Ep135 | train_loss 1.0413, acc 0.7167 (46.9s) | val_loss 3.0974, acc 0.3647 (7.2s) | lr 6.048e-05 | updates 4320/4800
Ep136 | train_loss 1.0055, acc 0.7245 (46.8s) | val_loss 3.0542, acc 0.3549 (7.2s) | lr 5.644e-05 | updates 4352/4800
Ep137 | train_loss 1.0634, acc 0.7000 (46.8s) | val_loss 3.0543, acc 0.3598 (7.2s) | lr 5.240e-05 | updates 4384/4800
Ep138 | train_loss 1.0166, acc 0.7186 (46.8s) | val_loss 3.1243, acc 0.3441 (7.3s) | lr 4.836e-05 | updates 4416/4800
Ep139 | train_loss 0.9854, acc 0.7343 (46.8s) | val_loss 3.0288, acc 0.3676 (7.2s) | lr 4.432e-05 | updates 4448/4800
Ep140 | train_loss 1.0097, acc 0.7216 (46.8s) | val_loss 3.0748, acc 0.3637 (7.2s) | lr 4.028e-05 | updates 4480/4800
Ep141 | train_loss 1.0481, acc 0.7167 (46.8s) | val_loss 3.0381, acc 0.3569 (7.3s) | lr 3.624e-05 | updates 4512/4800
Ep142 | train_loss 1.0005, acc 0.7333 (46.8s) | val_loss 3.0438, acc 0.3637 (7.2s) | lr 3.220e-05 | updates 4544/4800
Ep143 | train_loss 1.0029, acc 0.7314 (46.8s) | val_loss 3.0509, acc 0.3529 (7.1s) | lr 2.816e-05 | updates 4576/4800
Ep144 | train_loss 0.9143, acc 0.7725 (46.8s) | val_loss 3.0313, acc 0.3559 (7.2s) | lr 2.412e-05 | updates 4608/4800
Ep145 | train_loss 0.9714, acc 0.7480 (46.8s) | val_loss 3.0311, acc 0.3686 (7.2s) | lr 2.008e-05 | updates 4640/4800
Ep146 | train_loss 0.9351, acc 0.7451 (46.8s) | val_loss 3.0378, acc 0.3637 (7.3s) | lr 1.604e-05 | updates 4672/4800
Ep147 | train_loss 0.9970, acc 0.7294 (46.8s) | val_loss 3.0335, acc 0.3676 (7.3s) | lr 1.199e-05 | updates 4704/4800
Ep148 | train_loss 0.9757, acc 0.7245 (46.9s) | val_loss 3.0250, acc 0.3725 (7.1s) | lr 7.955e-06 | updates 4736/4800
Ep149 | train_loss 0.9676, acc 0.7363 (46.8s) | val_loss 3.0288, acc 0.3667 (7.2s) | lr 3.914e-06 | updates 4768/4800
Ep150 | train_loss 1.0073, acc 0.7382 (46.8s) | val_loss 3.0080, acc 0.3696 (7.1s) | lr -1.263e-07 | updates 4800/4800
------------------------------------------------------------------------
Log saved to: /mnt/drive7/projects/my_project/RACE_Attention/trial_hyper_lsh_K2_L5_M1_VIT.txt
Epochs: 150
------------------------------------------------------------------------
Ep  1 | train_loss 1.8391, acc 0.2894 (236.5s) | val_loss 1.6796, acc 0.3489 (19.3s) | lr 4.004e-04 | updates 938/140700
Ep  2 | train_loss 1.8342, acc 0.2772 (238.3s) | val_loss 1.7225, acc 0.3398 (19.1s) | lr 5.980e-04 | updates 1876/140700
Ep  3 | train_loss 1.6007, acc 0.3651 (242.3s) | val_loss 1.4543, acc 0.4122 (19.2s) | lr 5.939e-04 | updates 2814/140700
Ep  4 | train_loss 1.4078, acc 0.4319 (234.6s) | val_loss 1.3048, acc 0.4967 (18.9s) | lr 5.899e-04 | updates 3752/140700
Ep  5 | train_loss 1.3794, acc 0.4486 (242.3s) | val_loss 1.1999, acc 0.5251 (19.1s) | lr 5.859e-04 | updates 4690/140700
Ep  6 | train_loss 1.3010, acc 0.4799 (235.9s) | val_loss 1.2710, acc 0.5023 (19.2s) | lr 5.818e-04 | updates 5628/140700
Ep  7 | train_loss 1.2829, acc 0.4888 (236.3s) | val_loss 1.2736, acc 0.4769 (19.2s) | lr 5.778e-04 | updates 6566/140700
Ep  8 | train_loss 1.2394, acc 0.5103 (236.3s) | val_loss 1.1224, acc 0.5596 (19.3s) | lr 5.737e-04 | updates 7504/140700
Ep  9 | train_loss 1.1590, acc 0.5417 (247.3s) | val_loss 0.9797, acc 0.6071 (19.2s) | lr 5.697e-04 | updates 8442/140700
Ep 10 | train_loss 1.0729, acc 0.5786 (246.8s) | val_loss 0.9247, acc 0.6406 (19.3s) | lr 5.657e-04 | updates 9380/140700
Ep 11 | train_loss 1.0130, acc 0.6044 (244.1s) | val_loss 0.8810, acc 0.6673 (19.5s) | lr 5.616e-04 | updates 10318/140700
Ep 12 | train_loss 0.9846, acc 0.6186 (245.9s) | val_loss 0.9305, acc 0.6483 (19.1s) | lr 5.576e-04 | updates 11256/140700
Ep 13 | train_loss 1.0967, acc 0.5708 (237.2s) | val_loss 0.9279, acc 0.6316 (19.0s) | lr 5.535e-04 | updates 12194/140700
Ep 14 | train_loss 1.0082, acc 0.6045 (241.7s) | val_loss 0.8792, acc 0.6684 (19.1s) | lr 5.495e-04 | updates 13132/140700
Ep 15 | train_loss 0.9647, acc 0.6261 (238.6s) | val_loss 0.8986, acc 0.6700 (19.2s) | lr 5.455e-04 | updates 14070/140700
Epochs: 150
------------------------------------------------------------------------
Ep  1 | train_loss 1.8391, acc 0.2894 (247.1s) | val_loss 1.6796, acc 0.3489 (19.9s) | lr 4.004e-04 | updates 938/140700
Ep  2 | train_loss 1.8342, acc 0.2772 (239.7s) | val_loss 1.7225, acc 0.3398 (20.1s) | lr 5.980e-04 | updates 1876/140700
Ep  3 | train_loss 1.6007, acc 0.3651 (241.0s) | val_loss 1.4543, acc 0.4122 (20.3s) | lr 5.939e-04 | updates 2814/140700
Ep  4 | train_loss 1.4078, acc 0.4319 (241.0s) | val_loss 1.3048, acc 0.4967 (20.2s) | lr 5.899e-04 | updates 3752/140700
Ep  5 | train_loss 1.3794, acc 0.4486 (239.7s) | val_loss 1.1999, acc 0.5251 (20.1s) | lr 5.859e-04 | updates 4690/140700
Ep  6 | train_loss 1.3010, acc 0.4799 (244.4s) | val_loss 1.2710, acc 0.5023 (19.9s) | lr 5.818e-04 | updates 5628/140700
Ep  7 | train_loss 1.2829, acc 0.4888 (242.7s) | val_loss 1.2736, acc 0.4769 (20.0s) | lr 5.778e-04 | updates 6566/140700
Ep  8 | train_loss 1.2394, acc 0.5103 (246.6s) | val_loss 1.1224, acc 0.5596 (20.0s) | lr 5.737e-04 | updates 7504/140700
Ep  9 | train_loss 1.1590, acc 0.5417 (242.7s) | val_loss 0.9797, acc 0.6071 (20.0s) | lr 5.697e-04 | updates 8442/140700
Ep 10 | train_loss 1.0729, acc 0.5786 (244.5s) | val_loss 0.9247, acc 0.6406 (20.7s) | lr 5.657e-04 | updates 9380/140700
Ep 11 | train_loss 1.0130, acc 0.6044 (250.3s) | val_loss 0.8810, acc 0.6673 (20.6s) | lr 5.616e-04 | updates 10318/140700
Ep 12 | train_loss 0.9846, acc 0.6186 (245.7s) | val_loss 0.9305, acc 0.6483 (20.0s) | lr 5.576e-04 | updates 11256/140700
Ep 13 | train_loss 1.0967, acc 0.5708 (239.6s) | val_loss 0.9279, acc 0.6316 (19.9s) | lr 5.535e-04 | updates 12194/140700
Ep 14 | train_loss 1.0082, acc 0.6045 (239.1s) | val_loss 0.8792, acc 0.6684 (20.0s) | lr 5.495e-04 | updates 13132/140700
Ep 15 | train_loss 0.9647, acc 0.6261 (246.0s) | val_loss 0.8986, acc 0.6700 (19.9s) | lr 5.455e-04 | updates 14070/140700
Ep 16 | train_loss 0.9422, acc 0.6324 (246.4s) | val_loss 0.8559, acc 0.6729 (20.8s) | lr 5.414e-04 | updates 15008/140700
Ep 17 | train_loss 0.9347, acc 0.6371 (244.1s) | val_loss 0.8111, acc 0.6928 (19.9s) | lr 5.374e-04 | updates 15946/140700
Ep 18 | train_loss 0.9000, acc 0.6540 (240.8s) | val_loss 0.8420, acc 0.6850 (20.2s) | lr 5.333e-04 | updates 16884/140700
Ep 19 | train_loss 0.8946, acc 0.6558 (242.6s) | val_loss 0.8135, acc 0.6802 (20.2s) | lr 5.293e-04 | updates 17822/140700
Ep 20 | train_loss 0.8790, acc 0.6602 (244.1s) | val_loss 0.7729, acc 0.7087 (20.2s) | lr 5.252e-04 | updates 18760/140700
Ep 21 | train_loss 0.8654, acc 0.6671 (245.5s) | val_loss 0.8269, acc 0.6818 (20.3s) | lr 5.212e-04 | updates 19698/140700
Ep 22 | train_loss 0.8483, acc 0.6725 (243.7s) | val_loss 0.7599, acc 0.7175 (20.0s) | lr 5.172e-04 | updates 20636/140700
Ep 23 | train_loss 0.8645, acc 0.6653 (240.3s) | val_loss 0.7739, acc 0.7004 (20.1s) | lr 5.131e-04 | updates 21574/140700
Ep 24 | train_loss 0.8639, acc 0.6665 (240.6s) | val_loss 0.8078, acc 0.6884 (20.2s) | lr 5.091e-04 | updates 22512/140700
Ep 25 | train_loss 0.8327, acc 0.6787 (241.7s) | val_loss 0.7176, acc 0.7289 (20.2s) | lr 5.050e-04 | updates 23450/140700
Ep 26 | train_loss 0.8367, acc 0.6781 (247.3s) | val_loss 0.7948, acc 0.6919 (20.1s) | lr 5.010e-04 | updates 24388/140700
Ep 27 | train_loss 0.8030, acc 0.6922 (241.2s) | val_loss 0.7682, acc 0.7059 (20.1s) | lr 4.970e-04 | updates 25326/140700
Ep 28 | train_loss 0.7968, acc 0.6949 (240.6s) | val_loss 0.6841, acc 0.7462 (20.0s) | lr 4.929e-04 | updates 26264/140700
Ep 29 | train_loss 0.8002, acc 0.6937 (240.6s) | val_loss 0.7566, acc 0.7173 (20.1s) | lr 4.889e-04 | updates 27202/140700
Ep 30 | train_loss 0.7843, acc 0.6975 (242.8s) | val_loss 0.7282, acc 0.7216 (20.3s) | lr 4.848e-04 | updates 28140/140700
Ep 31 | train_loss 0.7853, acc 0.6992 (245.2s) | val_loss 0.7441, acc 0.7174 (20.1s) | lr 4.808e-04 | updates 29078/140700
Ep 32 | train_loss 0.7843, acc 0.7002 (245.3s) | val_loss 0.6914, acc 0.7467 (19.8s) | lr 4.768e-04 | updates 30016/140700
Ep 33 | train_loss 0.7857, acc 0.7007 (246.5s) | val_loss 0.7381, acc 0.7106 (20.1s) | lr 4.727e-04 | updates 30954/140700
Ep 34 | train_loss 0.7768, acc 0.7026 (239.9s) | val_loss 0.6986, acc 0.7389 (20.1s) | lr 4.687e-04 | updates 31892/140700
Ep 35 | train_loss 0.8439, acc 0.6744 (244.7s) | val_loss 0.7544, acc 0.7076 (20.2s) | lr 4.646e-04 | updates 32830/140700
Ep 36 | train_loss 0.8176, acc 0.6877 (245.0s) | val_loss 0.7117, acc 0.7293 (19.9s) | lr 4.606e-04 | updates 33768/140700
