Epochs: 1
------------------------------------------------------------------------
Ep  1 | train_loss 3.6361, acc 0.0408 (104.9s) | val_loss 3.5104, acc 0.0531 (32.1s) | lr -5.263e-06 | updates 115/115
------------------------------------------------------------------------
Log saved to: /mnt/drive7/projects/my_project/RACE_Attention/trial_exact_flash_K2_L5_M1_VIT.txt
Epochs: 150
------------------------------------------------------------------------
Ep 20 | train_loss 1.9076, acc 0.4627 (29.5s) | val_loss 2.6793, acc 0.3324 (9.4s) | lr 5.251e-04 | updates 640/4800
Ep 21 | train_loss 1.9195, acc 0.4608 (29.5s) | val_loss 2.6139, acc 0.3539 (9.4s) | lr 5.211e-04 | updates 672/4800
Ep 22 | train_loss 1.7343, acc 0.5108 (29.5s) | val_loss 2.5996, acc 0.3598 (9.4s) | lr 5.170e-04 | updates 704/4800
Ep 23 | train_loss 1.6313, acc 0.5275 (29.6s) | val_loss 2.5594, acc 0.3637 (9.4s) | lr 5.130e-04 | updates 736/4800
Ep 24 | train_loss 1.5205, acc 0.5637 (29.5s) | val_loss 2.4726, acc 0.3863 (9.4s) | lr 5.090e-04 | updates 768/4800
Ep 25 | train_loss 1.5134, acc 0.5745 (29.5s) | val_loss 2.5703, acc 0.4010 (9.4s) | lr 5.049e-04 | updates 800/4800
Ep 26 | train_loss 1.4663, acc 0.5735 (29.5s) | val_loss 2.6167, acc 0.3745 (9.4s) | lr 5.009e-04 | updates 832/4800
Ep 27 | train_loss 1.4175, acc 0.5882 (29.5s) | val_loss 2.5708, acc 0.3990 (9.4s) | lr 4.968e-04 | updates 864/4800
Ep 28 | train_loss 1.4476, acc 0.5980 (29.5s) | val_loss 2.6050, acc 0.3863 (9.4s) | lr 4.928e-04 | updates 896/4800
Ep 29 | train_loss 1.3503, acc 0.6294 (29.5s) | val_loss 2.5381, acc 0.3912 (9.4s) | lr 4.888e-04 | updates 928/4800
Ep 30 | train_loss 1.2840, acc 0.6382 (29.5s) | val_loss 2.5255, acc 0.3843 (9.4s) | lr 4.847e-04 | updates 960/4800
Ep 31 | train_loss 1.1335, acc 0.6902 (29.5s) | val_loss 2.5870, acc 0.3912 (9.4s) | lr 4.807e-04 | updates 992/4800
Ep 32 | train_loss 1.1349, acc 0.6755 (29.5s) | val_loss 2.5549, acc 0.4078 (9.4s) | lr 4.766e-04 | updates 1024/4800
Ep 33 | train_loss 1.1155, acc 0.6755 (29.5s) | val_loss 2.7638, acc 0.3637 (9.4s) | lr 4.726e-04 | updates 1056/4800
Ep 34 | train_loss 1.1243, acc 0.6941 (29.5s) | val_loss 2.7257, acc 0.3892 (9.4s) | lr 4.686e-04 | updates 1088/4800
Ep 35 | train_loss 1.0378, acc 0.7255 (29.5s) | val_loss 2.6955, acc 0.3814 (9.4s) | lr 4.645e-04 | updates 1120/4800
Ep 36 | train_loss 1.0078, acc 0.7353 (29.6s) | val_loss 2.6057, acc 0.4127 (9.4s) | lr 4.605e-04 | updates 1152/4800
Ep 37 | train_loss 0.9465, acc 0.7500 (29.5s) | val_loss 2.6249, acc 0.4137 (9.4s) | lr 4.564e-04 | updates 1184/4800
Ep 38 | train_loss 0.8610, acc 0.7549 (29.5s) | val_loss 2.6265, acc 0.4196 (9.4s) | lr 4.524e-04 | updates 1216/4800
Ep 39 | train_loss 0.8996, acc 0.7520 (29.5s) | val_loss 2.6677, acc 0.3990 (9.4s) | lr 4.484e-04 | updates 1248/4800
Ep 40 | train_loss 0.8966, acc 0.7608 (29.5s) | val_loss 2.6780, acc 0.4255 (9.4s) | lr 4.443e-04 | updates 1280/4800
Ep 41 | train_loss 0.8810, acc 0.7627 (29.5s) | val_loss 2.6062, acc 0.4206 (9.4s) | lr 4.403e-04 | updates 1312/4800
Ep 42 | train_loss 0.8565, acc 0.7559 (29.5s) | val_loss 2.6737, acc 0.4235 (9.4s) | lr 4.362e-04 | updates 1344/4800
Ep 43 | train_loss 0.8061, acc 0.7794 (29.5s) | val_loss 2.6960, acc 0.4108 (9.4s) | lr 4.322e-04 | updates 1376/4800
Ep 44 | train_loss 0.7168, acc 0.8098 (29.5s) | val_loss 2.7578, acc 0.3922 (9.4s) | lr 4.282e-04 | updates 1408/4800
Ep 45 | train_loss 0.7629, acc 0.7892 (29.5s) | val_loss 2.6686, acc 0.4275 (9.4s) | lr 4.241e-04 | updates 1440/4800
Ep 46 | train_loss 0.7304, acc 0.8069 (29.5s) | val_loss 2.7451, acc 0.4206 (9.4s) | lr 4.201e-04 | updates 1472/4800
Ep 47 | train_loss 0.6771, acc 0.8196 (29.5s) | val_loss 2.7200, acc 0.4196 (9.3s) | lr 4.160e-04 | updates 1504/4800
Ep 48 | train_loss 0.6788, acc 0.8147 (29.5s) | val_loss 2.7094, acc 0.4373 (9.4s) | lr 4.120e-04 | updates 1536/4800
Ep 49 | train_loss 0.6143, acc 0.8206 (29.5s) | val_loss 2.7081, acc 0.4235 (9.3s) | lr 4.080e-04 | updates 1568/4800
Ep 50 | train_loss 0.6446, acc 0.8245 (29.5s) | val_loss 2.7964, acc 0.4324 (9.4s) | lr 4.039e-04 | updates 1600/4800
Ep 51 | train_loss 0.6050, acc 0.8343 (29.5s) | val_loss 2.7800, acc 0.4157 (9.3s) | lr 3.999e-04 | updates 1632/4800
Ep 52 | train_loss 0.6768, acc 0.8186 (29.5s) | val_loss 2.8403, acc 0.4039 (9.4s) | lr 3.958e-04 | updates 1664/4800
Ep 53 | train_loss 0.6504, acc 0.8314 (29.5s) | val_loss 2.8296, acc 0.4137 (9.4s) | lr 3.918e-04 | updates 1696/4800
Ep 54 | train_loss 0.5985, acc 0.8206 (29.5s) | val_loss 2.7336, acc 0.4324 (9.4s) | lr 3.878e-04 | updates 1728/4800
Ep 55 | train_loss 0.5889, acc 0.8441 (29.5s) | val_loss 2.8325, acc 0.4088 (9.4s) | lr 3.837e-04 | updates 1760/4800
Ep 56 | train_loss 0.5631, acc 0.8510 (29.5s) | val_loss 2.6590, acc 0.4549 (9.3s) | lr 3.797e-04 | updates 1792/4800
Ep 57 | train_loss 0.5161, acc 0.8627 (29.5s) | val_loss 2.8724, acc 0.4108 (9.4s) | lr 3.756e-04 | updates 1824/4800
Ep 58 | train_loss 0.5603, acc 0.8422 (29.5s) | val_loss 2.7342, acc 0.4314 (9.4s) | lr 3.716e-04 | updates 1856/4800
Ep 59 | train_loss 0.5515, acc 0.8637 (29.5s) | val_loss 2.8382, acc 0.4333 (9.4s) | lr 3.676e-04 | updates 1888/4800
Ep 60 | train_loss 0.5055, acc 0.8667 (29.5s) | val_loss 2.8038, acc 0.4078 (9.3s) | lr 3.635e-04 | updates 1920/4800
Ep 61 | train_loss 0.4939, acc 0.8657 (29.5s) | val_loss 2.8943, acc 0.4147 (9.4s) | lr 3.595e-04 | updates 1952/4800
Ep 62 | train_loss 0.4398, acc 0.8833 (29.5s) | val_loss 2.8863, acc 0.4284 (9.4s) | lr 3.554e-04 | updates 1984/4800
Ep 63 | train_loss 0.4774, acc 0.8706 (29.5s) | val_loss 2.9313, acc 0.4324 (9.3s) | lr 3.514e-04 | updates 2016/4800
Ep 64 | train_loss 0.4422, acc 0.8784 (29.5s) | val_loss 2.9542, acc 0.4147 (9.4s) | lr 3.473e-04 | updates 2048/4800
Ep 65 | train_loss 0.4087, acc 0.8824 (29.5s) | val_loss 2.8352, acc 0.4275 (9.4s) | lr 3.433e-04 | updates 2080/4800
Ep 66 | train_loss 0.4746, acc 0.8784 (29.5s) | val_loss 2.8815, acc 0.4304 (9.4s) | lr 3.393e-04 | updates 2112/4800
Ep 67 | train_loss 0.4353, acc 0.8882 (29.5s) | val_loss 2.8804, acc 0.4471 (9.4s) | lr 3.352e-04 | updates 2144/4800
Ep 68 | train_loss 0.4530, acc 0.8745 (29.5s) | val_loss 2.9385, acc 0.4304 (9.4s) | lr 3.312e-04 | updates 2176/4800
Ep 69 | train_loss 0.4254, acc 0.8931 (29.5s) | val_loss 2.8673, acc 0.4294 (9.4s) | lr 3.271e-04 | updates 2208/4800
Ep 70 | train_loss 0.4364, acc 0.8784 (29.5s) | val_loss 2.8785, acc 0.4392 (9.4s) | lr 3.231e-04 | updates 2240/4800
Ep 71 | train_loss 0.3590, acc 0.9069 (29.5s) | val_loss 2.9953, acc 0.4324 (9.4s) | lr 3.191e-04 | updates 2272/4800
Ep 72 | train_loss 0.3785, acc 0.8971 (29.5s) | val_loss 2.8636, acc 0.4441 (9.4s) | lr 3.150e-04 | updates 2304/4800
Ep 73 | train_loss 0.3456, acc 0.9176 (29.5s) | val_loss 2.9836, acc 0.4304 (9.4s) | lr 3.110e-04 | updates 2336/4800
Ep 74 | train_loss 0.4546, acc 0.8745 (29.5s) | val_loss 2.9237, acc 0.4441 (9.4s) | lr 3.069e-04 | updates 2368/4800
Ep 75 | train_loss 0.4060, acc 0.9020 (29.5s) | val_loss 2.8616, acc 0.4412 (9.4s) | lr 3.029e-04 | updates 2400/4800
Ep 76 | train_loss 0.3420, acc 0.9157 (29.5s) | val_loss 2.8471, acc 0.4500 (9.4s) | lr 2.989e-04 | updates 2432/4800
Ep 77 | train_loss 0.3243, acc 0.9147 (29.5s) | val_loss 2.9203, acc 0.4216 (9.4s) | lr 2.948e-04 | updates 2464/4800
Ep 78 | train_loss 0.3546, acc 0.8912 (29.5s) | val_loss 2.9850, acc 0.4451 (9.4s) | lr 2.908e-04 | updates 2496/4800
Ep 79 | train_loss 0.3209, acc 0.9275 (29.5s) | val_loss 2.9296, acc 0.4441 (9.4s) | lr 2.867e-04 | updates 2528/4800
Ep 80 | train_loss 0.3511, acc 0.9118 (29.5s) | val_loss 3.0165, acc 0.4461 (9.4s) | lr 2.827e-04 | updates 2560/4800
Ep 81 | train_loss 0.3581, acc 0.8951 (29.5s) | val_loss 2.8299, acc 0.4529 (9.3s) | lr 2.787e-04 | updates 2592/4800
Ep 82 | train_loss 0.3595, acc 0.9098 (29.5s) | val_loss 3.0127, acc 0.4304 (9.4s) | lr 2.746e-04 | updates 2624/4800
Ep 83 | train_loss 0.3241, acc 0.9127 (29.5s) | val_loss 2.9827, acc 0.4265 (9.4s) | lr 2.706e-04 | updates 2656/4800
Ep 84 | train_loss 0.3458, acc 0.9147 (29.5s) | val_loss 3.0316, acc 0.4510 (9.4s) | lr 2.665e-04 | updates 2688/4800
Ep 85 | train_loss 0.2721, acc 0.9333 (29.5s) | val_loss 3.0380, acc 0.4412 (9.4s) | lr 2.625e-04 | updates 2720/4800
Ep 86 | train_loss 0.2734, acc 0.9235 (29.5s) | val_loss 2.9737, acc 0.4324 (9.4s) | lr 2.585e-04 | updates 2752/4800
Ep 87 | train_loss 0.2920, acc 0.9304 (29.5s) | val_loss 2.9297, acc 0.4422 (9.4s) | lr 2.544e-04 | updates 2784/4800
Ep 88 | train_loss 0.2480, acc 0.9422 (29.5s) | val_loss 2.9603, acc 0.4480 (9.4s) | lr 2.504e-04 | updates 2816/4800
Ep 89 | train_loss 0.2444, acc 0.9382 (29.5s) | val_loss 3.0041, acc 0.4333 (9.3s) | lr 2.463e-04 | updates 2848/4800
Ep 90 | train_loss 0.2847, acc 0.9167 (29.5s) | val_loss 2.9401, acc 0.4549 (9.4s) | lr 2.423e-04 | updates 2880/4800
Ep 91 | train_loss 0.2747, acc 0.9284 (29.5s) | val_loss 2.9674, acc 0.4520 (9.4s) | lr 2.383e-04 | updates 2912/4800
Ep 92 | train_loss 0.2633, acc 0.9343 (29.5s) | val_loss 3.2143, acc 0.4206 (9.4s) | lr 2.342e-04 | updates 2944/4800
Ep 93 | train_loss 0.2561, acc 0.9333 (29.5s) | val_loss 3.0408, acc 0.4490 (9.4s) | lr 2.302e-04 | updates 2976/4800
Ep 94 | train_loss 0.2352, acc 0.9441 (29.5s) | val_loss 3.0420, acc 0.4363 (9.3s) | lr 2.261e-04 | updates 3008/4800
Ep 95 | train_loss 0.2891, acc 0.9265 (29.5s) | val_loss 3.0371, acc 0.4441 (9.4s) | lr 2.221e-04 | updates 3040/4800
Ep 96 | train_loss 0.2793, acc 0.9333 (29.5s) | val_loss 3.0988, acc 0.4451 (9.4s) | lr 2.181e-04 | updates 3072/4800
Ep 97 | train_loss 0.2672, acc 0.9304 (29.5s) | val_loss 3.1081, acc 0.4461 (9.4s) | lr 2.140e-04 | updates 3104/4800
Ep 98 | train_loss 0.2455, acc 0.9373 (29.5s) | val_loss 3.1061, acc 0.4451 (9.4s) | lr 2.100e-04 | updates 3136/4800
Ep 99 | train_loss 0.2593, acc 0.9363 (29.5s) | val_loss 3.0746, acc 0.4373 (9.4s) | lr 2.059e-04 | updates 3168/4800
Ep100 | train_loss 0.2100, acc 0.9500 (29.5s) | val_loss 3.0280, acc 0.4578 (9.4s) | lr 2.019e-04 | updates 3200/4800
Ep101 | train_loss 0.2175, acc 0.9382 (29.5s) | val_loss 3.1971, acc 0.4294 (9.4s) | lr 1.979e-04 | updates 3232/4800
Ep102 | train_loss 0.2701, acc 0.9343 (29.5s) | val_loss 3.1108, acc 0.4569 (9.4s) | lr 1.938e-04 | updates 3264/4800
Ep103 | train_loss 0.2115, acc 0.9451 (29.5s) | val_loss 3.0643, acc 0.4559 (9.4s) | lr 1.898e-04 | updates 3296/4800
Ep104 | train_loss 0.2703, acc 0.9343 (29.5s) | val_loss 3.1052, acc 0.4392 (9.4s) | lr 1.857e-04 | updates 3328/4800
Ep105 | train_loss 0.2123, acc 0.9490 (29.5s) | val_loss 3.0956, acc 0.4422 (9.4s) | lr 1.817e-04 | updates 3360/4800
Ep106 | train_loss 0.1701, acc 0.9578 (29.5s) | val_loss 3.0614, acc 0.4569 (9.4s) | lr 1.777e-04 | updates 3392/4800
Ep107 | train_loss 0.2151, acc 0.9510 (29.5s) | val_loss 3.0462, acc 0.4471 (9.4s) | lr 1.736e-04 | updates 3424/4800
Ep108 | train_loss 0.2058, acc 0.9441 (29.5s) | val_loss 3.1523, acc 0.4451 (9.4s) | lr 1.696e-04 | updates 3456/4800
Ep109 | train_loss 0.2230, acc 0.9392 (29.5s) | val_loss 3.0702, acc 0.4402 (9.4s) | lr 1.655e-04 | updates 3488/4800
Ep110 | train_loss 0.1705, acc 0.9578 (29.5s) | val_loss 3.1359, acc 0.4529 (9.4s) | lr 1.615e-04 | updates 3520/4800
Ep111 | train_loss 0.2006, acc 0.9422 (29.5s) | val_loss 3.0253, acc 0.4657 (9.4s) | lr 1.574e-04 | updates 3552/4800
Ep112 | train_loss 0.1391, acc 0.9657 (29.5s) | val_loss 3.1004, acc 0.4647 (9.4s) | lr 1.534e-04 | updates 3584/4800
Ep113 | train_loss 0.1572, acc 0.9569 (29.5s) | val_loss 3.0667, acc 0.4696 (9.4s) | lr 1.494e-04 | updates 3616/4800
Ep114 | train_loss 0.1573, acc 0.9598 (29.5s) | val_loss 3.0266, acc 0.4588 (9.3s) | lr 1.453e-04 | updates 3648/4800
Ep115 | train_loss 0.2028, acc 0.9490 (29.5s) | val_loss 3.0901, acc 0.4451 (9.4s) | lr 1.413e-04 | updates 3680/4800
Ep116 | train_loss 0.1304, acc 0.9618 (29.4s) | val_loss 3.0172, acc 0.4725 (9.4s) | lr 1.372e-04 | updates 3712/4800
Ep117 | train_loss 0.1758, acc 0.9618 (29.5s) | val_loss 3.1018, acc 0.4471 (9.4s) | lr 1.332e-04 | updates 3744/4800
Ep118 | train_loss 0.1482, acc 0.9667 (29.5s) | val_loss 3.0754, acc 0.4569 (9.4s) | lr 1.292e-04 | updates 3776/4800
Ep119 | train_loss 0.1794, acc 0.9529 (29.4s) | val_loss 3.1006, acc 0.4490 (9.3s) | lr 1.251e-04 | updates 3808/4800
Ep120 | train_loss 0.1626, acc 0.9647 (29.5s) | val_loss 3.0875, acc 0.4529 (9.3s) | lr 1.211e-04 | updates 3840/4800
Ep121 | train_loss 0.1787, acc 0.9598 (29.5s) | val_loss 3.1056, acc 0.4569 (9.3s) | lr 1.170e-04 | updates 3872/4800
Ep122 | train_loss 0.1419, acc 0.9676 (29.5s) | val_loss 3.0391, acc 0.4657 (9.4s) | lr 1.130e-04 | updates 3904/4800
Ep123 | train_loss 0.1197, acc 0.9716 (29.5s) | val_loss 3.0666, acc 0.4578 (9.4s) | lr 1.090e-04 | updates 3936/4800
Ep124 | train_loss 0.1642, acc 0.9569 (29.5s) | val_loss 3.1158, acc 0.4510 (9.4s) | lr 1.049e-04 | updates 3968/4800
Ep125 | train_loss 0.1537, acc 0.9578 (29.5s) | val_loss 3.1391, acc 0.4578 (9.4s) | lr 1.009e-04 | updates 4000/4800
Ep126 | train_loss 0.1031, acc 0.9765 (29.5s) | val_loss 3.1231, acc 0.4667 (9.4s) | lr 9.684e-05 | updates 4032/4800
Ep127 | train_loss 0.1276, acc 0.9647 (29.5s) | val_loss 3.0913, acc 0.4559 (9.4s) | lr 9.280e-05 | updates 4064/4800
Ep128 | train_loss 0.1307, acc 0.9667 (29.5s) | val_loss 3.1100, acc 0.4569 (9.3s) | lr 8.876e-05 | updates 4096/4800
Ep129 | train_loss 0.1419, acc 0.9598 (29.5s) | val_loss 3.1151, acc 0.4657 (9.4s) | lr 8.472e-05 | updates 4128/4800
Ep130 | train_loss 0.1409, acc 0.9676 (29.5s) | val_loss 3.1400, acc 0.4647 (9.4s) | lr 8.068e-05 | updates 4160/4800
Ep131 | train_loss 0.1263, acc 0.9706 (29.4s) | val_loss 3.1537, acc 0.4627 (9.4s) | lr 7.664e-05 | updates 4192/4800
Ep132 | train_loss 0.1372, acc 0.9608 (29.5s) | val_loss 3.1299, acc 0.4676 (9.4s) | lr 7.260e-05 | updates 4224/4800
Ep133 | train_loss 0.1421, acc 0.9725 (29.5s) | val_loss 3.1016, acc 0.4716 (9.4s) | lr 6.856e-05 | updates 4256/4800
Ep134 | train_loss 0.1437, acc 0.9637 (29.5s) | val_loss 3.0794, acc 0.4676 (9.4s) | lr 6.452e-05 | updates 4288/4800
Ep135 | train_loss 0.1115, acc 0.9706 (29.5s) | val_loss 3.1082, acc 0.4716 (9.4s) | lr 6.048e-05 | updates 4320/4800
Ep136 | train_loss 0.1030, acc 0.9765 (29.5s) | val_loss 3.1079, acc 0.4814 (9.4s) | lr 5.644e-05 | updates 4352/4800
Ep137 | train_loss 0.1005, acc 0.9745 (29.5s) | val_loss 3.1333, acc 0.4706 (9.4s) | lr 5.240e-05 | updates 4384/4800
Ep138 | train_loss 0.0937, acc 0.9775 (29.5s) | val_loss 3.1274, acc 0.4716 (9.4s) | lr 4.836e-05 | updates 4416/4800
Ep139 | train_loss 0.1093, acc 0.9735 (29.5s) | val_loss 3.1345, acc 0.4588 (9.4s) | lr 4.432e-05 | updates 4448/4800
Ep140 | train_loss 0.1131, acc 0.9735 (29.5s) | val_loss 3.1121, acc 0.4657 (9.4s) | lr 4.028e-05 | updates 4480/4800
Ep141 | train_loss 0.1293, acc 0.9765 (29.5s) | val_loss 3.1012, acc 0.4735 (9.4s) | lr 3.624e-05 | updates 4512/4800
Ep142 | train_loss 0.1303, acc 0.9716 (29.4s) | val_loss 3.1091, acc 0.4745 (9.4s) | lr 3.220e-05 | updates 4544/4800
Ep143 | train_loss 0.1269, acc 0.9696 (29.5s) | val_loss 3.1350, acc 0.4637 (9.4s) | lr 2.816e-05 | updates 4576/4800
Ep144 | train_loss 0.1412, acc 0.9647 (29.5s) | val_loss 3.1212, acc 0.4667 (9.4s) | lr 2.412e-05 | updates 4608/4800
Ep145 | train_loss 0.0969, acc 0.9784 (29.4s) | val_loss 3.1217, acc 0.4676 (9.4s) | lr 2.008e-05 | updates 4640/4800
Ep146 | train_loss 0.0820, acc 0.9804 (29.5s) | val_loss 3.1050, acc 0.4667 (9.4s) | lr 1.604e-05 | updates 4672/4800
Ep147 | train_loss 0.1145, acc 0.9725 (29.5s) | val_loss 3.0878, acc 0.4647 (9.4s) | lr 1.199e-05 | updates 4704/4800
Ep148 | train_loss 0.1021, acc 0.9765 (29.5s) | val_loss 3.1004, acc 0.4696 (9.3s) | lr 7.955e-06 | updates 4736/4800
Ep149 | train_loss 0.1286, acc 0.9598 (29.5s) | val_loss 3.0963, acc 0.4716 (9.4s) | lr 3.914e-06 | updates 4768/4800
Ep150 | train_loss 0.0997, acc 0.9765 (29.5s) | val_loss 3.0959, acc 0.4716 (9.4s) | lr -1.263e-07 | updates 4800/4800
------------------------------------------------------------------------
Log saved to: /mnt/drive7/projects/my_project/RACE_Attention/trial_exact_flash_K2_L5_M1_VIT.txt
Epochs: 150
------------------------------------------------------------------------
Ep  1 | train_loss 3.6323, acc 0.0454 (108.5s) | val_loss 3.6056, acc 0.0545 (33.3s) | lr 4.047e-04 | updates 115/17250
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Ep  1 | train_loss 1.6275, acc 0.3526 (37.3s) | val_loss 1.2350, acc 0.4879 (2.0s) | lr 4.003e-04 | updates 1875/281250
Ep  2 | train_loss 1.2638, acc 0.4911 (36.7s) | val_loss 1.1099, acc 0.5371 (2.1s) | lr 5.980e-04 | updates 3750/281250
Ep  3 | train_loss 1.1152, acc 0.5556 (36.8s) | val_loss 0.9018, acc 0.6437 (2.1s) | lr 5.939e-04 | updates 5625/281250
Ep  4 | train_loss 1.0281, acc 0.5995 (36.8s) | val_loss 0.9314, acc 0.6315 (2.1s) | lr 5.899e-04 | updates 7500/281250
Ep  5 | train_loss 0.9585, acc 0.6281 (36.7s) | val_loss 0.8347, acc 0.6838 (2.1s) | lr 5.859e-04 | updates 9375/281250
Ep  6 | train_loss 0.8744, acc 0.6627 (36.8s) | val_loss 0.7737, acc 0.6986 (2.1s) | lr 5.818e-04 | updates 11250/281250
Ep  7 | train_loss 0.8151, acc 0.6881 (36.7s) | val_loss 0.7278, acc 0.7229 (2.1s) | lr 5.778e-04 | updates 13125/281250
Ep  8 | train_loss 0.7776, acc 0.7015 (36.8s) | val_loss 0.6870, acc 0.7417 (2.1s) | lr 5.737e-04 | updates 15000/281250
Ep  9 | train_loss 0.7491, acc 0.7110 (36.8s) | val_loss 0.7304, acc 0.7402 (2.1s) | lr 5.697e-04 | updates 16875/281250
Ep 10 | train_loss 0.7249, acc 0.7204 (36.8s) | val_loss 0.6572, acc 0.7485 (2.1s) | lr 5.657e-04 | updates 18750/281250
Ep 11 | train_loss 0.7020, acc 0.7326 (36.8s) | val_loss 0.6574, acc 0.7543 (2.1s) | lr 5.616e-04 | updates 20625/281250
Ep 12 | train_loss 0.6886, acc 0.7363 (36.7s) | val_loss 0.6680, acc 0.7468 (2.1s) | lr 5.576e-04 | updates 22500/281250
Ep 13 | train_loss 0.6780, acc 0.7417 (36.9s) | val_loss 0.6067, acc 0.7716 (2.1s) | lr 5.535e-04 | updates 24375/281250
Ep 14 | train_loss 0.6645, acc 0.7468 (36.8s) | val_loss 0.5858, acc 0.7786 (2.0s) | lr 5.495e-04 | updates 26250/281250
Ep 15 | train_loss 0.6513, acc 0.7514 (36.8s) | val_loss 0.5484, acc 0.7933 (2.1s) | lr 5.455e-04 | updates 28125/281250
Ep 16 | train_loss 0.6463, acc 0.7529 (36.8s) | val_loss 0.5892, acc 0.7824 (2.1s) | lr 5.414e-04 | updates 30000/281250
Ep 17 | train_loss 0.6406, acc 0.7560 (36.7s) | val_loss 0.5706, acc 0.7883 (2.1s) | lr 5.374e-04 | updates 31875/281250
Ep 18 | train_loss 0.6346, acc 0.7579 (36.7s) | val_loss 0.5865, acc 0.7805 (2.1s) | lr 5.333e-04 | updates 33750/281250
Ep 19 | train_loss 0.6281, acc 0.7610 (36.8s) | val_loss 0.5556, acc 0.7917 (2.0s) | lr 5.293e-04 | updates 35625/281250
Ep 20 | train_loss 0.6223, acc 0.7630 (36.8s) | val_loss 0.5903, acc 0.7862 (2.1s) | lr 5.252e-04 | updates 37500/281250
Ep 21 | train_loss 0.6138, acc 0.7655 (36.8s) | val_loss 0.5806, acc 0.7827 (2.1s) | lr 5.212e-04 | updates 39375/281250
Ep 22 | train_loss 0.6112, acc 0.7651 (36.8s) | val_loss 0.5653, acc 0.7874 (2.1s) | lr 5.172e-04 | updates 41250/281250
Ep 23 | train_loss 0.6066, acc 0.7672 (36.9s) | val_loss 0.5805, acc 0.7855 (2.1s) | lr 5.131e-04 | updates 43125/281250
Ep 24 | train_loss 0.6015, acc 0.7691 (36.9s) | val_loss 0.5241, acc 0.8045 (2.1s) | lr 5.091e-04 | updates 45000/281250
Ep 25 | train_loss 0.5997, acc 0.7690 (36.7s) | val_loss 0.5315, acc 0.7939 (2.1s) | lr 5.050e-04 | updates 46875/281250
Ep 26 | train_loss 0.5931, acc 0.7748 (36.7s) | val_loss 0.5323, acc 0.7978 (2.1s) | lr 5.010e-04 | updates 48750/281250
Ep 27 | train_loss 0.5910, acc 0.7749 (36.8s) | val_loss 0.5230, acc 0.8013 (2.1s) | lr 4.970e-04 | updates 50625/281250
Ep 28 | train_loss 0.5920, acc 0.7734 (36.9s) | val_loss 0.5681, acc 0.7782 (2.1s) | lr 4.929e-04 | updates 52500/281250
Ep 29 | train_loss 0.5877, acc 0.7764 (36.8s) | val_loss 0.5345, acc 0.8021 (2.1s) | lr 4.889e-04 | updates 54375/281250
Ep 30 | train_loss 0.5880, acc 0.7748 (36.7s) | val_loss 0.5903, acc 0.7732 (2.1s) | lr 4.848e-04 | updates 56250/281250
Ep 31 | train_loss 0.5832, acc 0.7771 (36.8s) | val_loss 0.5337, acc 0.8027 (2.1s) | lr 4.808e-04 | updates 58125/281250
Ep 32 | train_loss 0.5764, acc 0.7797 (36.8s) | val_loss 0.5294, acc 0.7996 (2.1s) | lr 4.768e-04 | updates 60000/281250
Ep 33 | train_loss 0.5744, acc 0.7825 (36.7s) | val_loss 0.5399, acc 0.7937 (2.1s) | lr 4.727e-04 | updates 61875/281250
Ep 34 | train_loss 0.5704, acc 0.7829 (36.6s) | val_loss 0.5323, acc 0.7965 (2.0s) | lr 4.687e-04 | updates 63750/281250
Ep 35 | train_loss 0.5682, acc 0.7835 (36.6s) | val_loss 0.5792, acc 0.7845 (2.1s) | lr 4.646e-04 | updates 65625/281250
Ep 36 | train_loss 0.5690, acc 0.7834 (36.6s) | val_loss 0.5232, acc 0.8004 (2.1s) | lr 4.606e-04 | updates 67500/281250
Ep 37 | train_loss 0.5634, acc 0.7849 (36.9s) | val_loss 0.5289, acc 0.7994 (2.1s) | lr 4.566e-04 | updates 69375/281250
Ep 38 | train_loss 0.5661, acc 0.7836 (36.8s) | val_loss 0.5045, acc 0.8124 (2.1s) | lr 4.525e-04 | updates 71250/281250
Ep 39 | train_loss 0.5586, acc 0.7872 (36.8s) | val_loss 0.5345, acc 0.8008 (2.1s) | lr 4.485e-04 | updates 73125/281250
Ep 40 | train_loss 0.5590, acc 0.7880 (36.7s) | val_loss 0.5260, acc 0.7993 (2.1s) | lr 4.444e-04 | updates 75000/281250
Ep 41 | train_loss 0.5543, acc 0.7887 (36.8s) | val_loss 0.5233, acc 0.8049 (2.1s) | lr 4.404e-04 | updates 76875/281250
Ep 42 | train_loss 0.5549, acc 0.7893 (36.8s) | val_loss 0.5068, acc 0.8055 (2.1s) | lr 4.364e-04 | updates 78750/281250
Ep 43 | train_loss 0.5535, acc 0.7876 (36.7s) | val_loss 0.4839, acc 0.8181 (2.0s) | lr 4.323e-04 | updates 80625/281250
Ep 44 | train_loss 0.5477, acc 0.7912 (36.7s) | val_loss 0.4963, acc 0.8158 (2.1s) | lr 4.283e-04 | updates 82500/281250
Ep 45 | train_loss 0.5536, acc 0.7896 (36.7s) | val_loss 0.4846, acc 0.8175 (2.0s) | lr 4.242e-04 | updates 84375/281250
Ep 46 | train_loss 0.5450, acc 0.7919 (36.9s) | val_loss 0.5381, acc 0.8026 (2.1s) | lr 4.202e-04 | updates 86250/281250
