Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Ep 41 | train_loss 1.6668, acc 0.5167 (635.1s) | val_loss 2.7986, acc 0.3304 (222.9s) | lr 4.403e-04 | updates 1312/4800
Ep 42 | train_loss 1.6617, acc 0.5196 (638.1s) | val_loss 2.9692, acc 0.2971 (223.1s) | lr 4.362e-04 | updates 1344/4800
Ep 43 | train_loss 1.7816, acc 0.5010 (644.0s) | val_loss 2.8609, acc 0.3284 (225.7s) | lr 4.322e-04 | updates 1376/4800
Ep 44 | train_loss 1.6949, acc 0.4961 (648.0s) | val_loss 2.8204, acc 0.3118 (224.7s) | lr 4.282e-04 | updates 1408/4800
Ep 45 | train_loss 1.6556, acc 0.5363 (649.3s) | val_loss 2.8934, acc 0.3216 (223.5s) | lr 4.241e-04 | updates 1440/4800
Ep 46 | train_loss 1.5410, acc 0.5578 (646.6s) | val_loss 2.8266, acc 0.3333 (224.3s) | lr 4.201e-04 | updates 1472/4800
Ep 47 | train_loss 1.5298, acc 0.5559 (642.5s) | val_loss 2.8222, acc 0.3363 (225.4s) | lr 4.160e-04 | updates 1504/4800
Ep 48 | train_loss 1.5380, acc 0.5578 (650.6s) | val_loss 2.9198, acc 0.3176 (226.2s) | lr 4.120e-04 | updates 1536/4800
Ep 49 | train_loss 1.4880, acc 0.5755 (645.8s) | val_loss 2.9367, acc 0.3216 (226.0s) | lr 4.080e-04 | updates 1568/4800
Ep 50 | train_loss 1.4845, acc 0.5578 (651.3s) | val_loss 2.9372, acc 0.3304 (228.3s) | lr 4.039e-04 | updates 1600/4800
Ep 51 | train_loss 1.4677, acc 0.5725 (643.7s) | val_loss 2.9171, acc 0.3225 (224.8s) | lr 3.999e-04 | updates 1632/4800
Ep 52 | train_loss 1.3495, acc 0.6284 (647.8s) | val_loss 2.8552, acc 0.3373 (228.6s) | lr 3.958e-04 | updates 1664/4800
Ep 53 | train_loss 1.3042, acc 0.6167 (649.8s) | val_loss 2.9423, acc 0.3324 (229.6s) | lr 3.918e-04 | updates 1696/4800
Ep 54 | train_loss 1.3655, acc 0.6216 (649.2s) | val_loss 2.9019, acc 0.3431 (226.8s) | lr 3.878e-04 | updates 1728/4800
Ep 55 | train_loss 1.2864, acc 0.6265 (652.3s) | val_loss 2.8752, acc 0.3382 (230.1s) | lr 3.837e-04 | updates 1760/4800
