Epochs: 150
------------------------------------------------------------------------
Ep 42 | train_loss 0.9392, acc 0.7451 (57.0s) | val_loss 2.8992, acc 0.3725 (13.8s) | lr 4.361e-04 | updates 672/2400
Ep 43 | train_loss 0.8826, acc 0.7647 (56.9s) | val_loss 2.7745, acc 0.3775 (13.5s) | lr 4.321e-04 | updates 688/2400
Ep 44 | train_loss 0.9412, acc 0.7461 (56.8s) | val_loss 2.8453, acc 0.3696 (13.8s) | lr 4.280e-04 | updates 704/2400
Ep 45 | train_loss 0.8607, acc 0.7598 (57.0s) | val_loss 2.9358, acc 0.3637 (12.6s) | lr 4.240e-04 | updates 720/2400
Ep 46 | train_loss 0.8381, acc 0.7735 (57.0s) | val_loss 2.9570, acc 0.3588 (13.0s) | lr 4.199e-04 | updates 736/2400
Ep 47 | train_loss 0.8479, acc 0.7569 (57.0s) | val_loss 2.9577, acc 0.3598 (13.7s) | lr 4.159e-04 | updates 752/2400
Ep 48 | train_loss 0.7753, acc 0.8020 (56.9s) | val_loss 2.8294, acc 0.3902 (14.3s) | lr 4.119e-04 | updates 768/2400
Ep 49 | train_loss 0.7412, acc 0.8118 (56.9s) | val_loss 2.9223, acc 0.3755 (13.4s) | lr 4.078e-04 | updates 784/2400
Ep 50 | train_loss 0.7752, acc 0.7882 (57.1s) | val_loss 2.9282, acc 0.3716 (13.8s) | lr 4.038e-04 | updates 800/2400
Ep 51 | train_loss 0.6481, acc 0.8392 (56.8s) | val_loss 2.9705, acc 0.3902 (13.2s) | lr 3.997e-04 | updates 816/2400
Ep 52 | train_loss 0.7152, acc 0.8010 (56.9s) | val_loss 2.9770, acc 0.3951 (13.9s) | lr 3.957e-04 | updates 832/2400
Ep 53 | train_loss 0.6814, acc 0.8137 (57.1s) | val_loss 2.9784, acc 0.3745 (13.7s) | lr 3.917e-04 | updates 848/2400
Ep 54 | train_loss 0.6570, acc 0.8324 (56.9s) | val_loss 2.9650, acc 0.3824 (12.7s) | lr 3.876e-04 | updates 864/2400
Ep 55 | train_loss 0.6401, acc 0.8284 (57.2s) | val_loss 3.0811, acc 0.3716 (13.4s) | lr 3.836e-04 | updates 880/2400
Ep 56 | train_loss 0.5874, acc 0.8402 (56.9s) | val_loss 3.0092, acc 0.3853 (13.7s) | lr 3.795e-04 | updates 896/2400
Ep 57 | train_loss 0.5894, acc 0.8480 (57.1s) | val_loss 3.0637, acc 0.3735 (13.8s) | lr 3.755e-04 | updates 912/2400
Ep 58 | train_loss 0.6305, acc 0.8186 (57.0s) | val_loss 3.0492, acc 0.3784 (14.0s) | lr 3.715e-04 | updates 928/2400
Ep 59 | train_loss 0.6001, acc 0.8402 (56.9s) | val_loss 3.1003, acc 0.3814 (13.8s) | lr 3.674e-04 | updates 944/2400
Ep 60 | train_loss 0.5641, acc 0.8382 (56.9s) | val_loss 3.1737, acc 0.3735 (13.7s) | lr 3.634e-04 | updates 960/2400
Ep 61 | train_loss 0.5556, acc 0.8608 (57.0s) | val_loss 3.0155, acc 0.3824 (13.9s) | lr 3.593e-04 | updates 976/2400
Ep 62 | train_loss 0.5222, acc 0.8696 (56.9s) | val_loss 3.1440, acc 0.3637 (13.7s) | lr 3.553e-04 | updates 992/2400
Ep 63 | train_loss 0.6090, acc 0.8402 (57.0s) | val_loss 3.0942, acc 0.3814 (13.0s) | lr 3.513e-04 | updates 1008/2400
Ep 64 | train_loss 0.5445, acc 0.8471 (56.9s) | val_loss 3.1222, acc 0.3804 (13.9s) | lr 3.472e-04 | updates 1024/2400
Ep 65 | train_loss 0.5154, acc 0.8598 (56.9s) | val_loss 3.0820, acc 0.3853 (13.8s) | lr 3.432e-04 | updates 1040/2400
Ep 66 | train_loss 0.4887, acc 0.8765 (57.0s) | val_loss 3.1043, acc 0.3843 (13.2s) | lr 3.391e-04 | updates 1056/2400
Ep 67 | train_loss 0.4738, acc 0.8775 (56.9s) | val_loss 3.0276, acc 0.4108 (14.2s) | lr 3.351e-04 | updates 1072/2400
Ep 68 | train_loss 0.4564, acc 0.8873 (56.9s) | val_loss 3.1100, acc 0.3922 (13.3s) | lr 3.311e-04 | updates 1088/2400
Ep 69 | train_loss 0.4270, acc 0.8912 (57.1s) | val_loss 3.0539, acc 0.3931 (13.6s) | lr 3.270e-04 | updates 1104/2400
